rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.45,9,4,85,3,205.03016660001595,None,205.03016660001595,None,205.03016660001595,None,right,0.7016837999690324,205.11405580001883,None,205.03016660001595,None,205.8474338001106,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,9,5,86,8,206.06268790003378,None,206.06268790003378,None,206.06268790003378,None,right,0.6632291000569239,206.1456192000769,None,206.06268790003378,None,206.83042440004647,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,9,6,87,7,207.04501990007702,None,207.04501990007702,None,207.04501990007702,None,right,2.145330799976364,207.12791940011084,None,207.04501990007702,None,209.29558040003758,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,9,7,88,4,209.5099333000835,None,209.5099333000835,None,209.5099333000835,None,right,0.86355090001598,209.59274430002552,None,209.5099333000835,None,210.47764260007534,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,9,8,89,0,210.6914730001008,None,210.6914730001008,None,210.6914730001008,None,left,0.4821505999425426,210.77470790001098,None,210.6914730001008,None,211.27734020003118,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,10,0,90,0,211.49134290008806,None,211.49134290008806,None,211.49134290008806,None,left,0.38561600004322827,211.5742840000894,None,211.49134290008806,None,211.99235960002989,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,10,1,91,1,212.20717560010962,None,212.20717560010962,None,212.20717560010962,None,left,0.37370849994476885,212.2900061000837,None,212.20717560010962,None,212.6925416000886,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.45,10,2,92,3,212.90645400003996,None,212.90645400003996,None,212.90645400003996,None,left,0.28420750005170703,212.98933280003257,None,212.90645400003996,None,213.29173600010108,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,10,3,93,8,213.50668310001493,None,213.50668310001493,None,213.50668310001493,None,right,0.11566540005151182,213.5892011000542,None,213.50668310001493,None,213.72447420004755,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,10,4,94,4,213.93882070004474,None,213.93882070004474,None,213.93882070004474,None,right,0.4658426999812946,214.02206020010635,None,213.93882070004474,None,214.5216707000509,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,10,5,95,7,214.72257870004978,None,214.72257870004978,None,214.72257870004978,None,right,0.45101859990973026,214.8048668000847,None,214.72257870004978,None,215.2880284000421,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,10,6,96,5,215.49054240004625,None,215.49054240004625,None,215.49054240004625,None,right,0.3099266999633983,215.57131700008176,None,215.49054240004625,None,215.90415310009848,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,10,7,97,6,216.10371260007378,None,216.10371260007378,None,216.10371260007378,None,right,0.3330683000385761,216.1865872000344,None,216.10371260007378,None,216.55862340005115,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.4,10,8,98,2,216.7755154001061,None,216.7755154001061,None,216.7755154001061,None,right,0.29263430007267743,216.85291790007614,None,216.7755154001061,None,217.17121130006853,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,11,0,99,4,217.38644290005323,None,217.38644290005323,None,217.38644290005323,None,right,0.4605564000084996,217.46886210003868,None,217.38644290005323,None,217.95175100001507,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,11,1,100,5,218.1525611000834,None,218.1525611000834,None,218.1525611000834,None,right,0.4623158999020234,218.23481560009532,None,218.1525611000834,None,218.7203787000617,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,11,2,101,0,218.9343723000493,None,218.9343723000493,None,218.9343723000493,None,left,0.6702465999405831,219.01765120006166,None,218.9343723000493,None,219.72050770011265,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,11,3,102,7,219.9367440000642,None,219.9367440000642,None,219.9367440000642,None,right,0.43871629994828254,220.01697690004949,None,219.9367440000642,None,220.48571270005777,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,11,4,103,8,220.69940850010607,None,220.69940850010607,None,220.69940850010607,None,right,0.4581740000285208,220.7826329000527,None,220.69940850010607,None,221.27079520002007,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
