rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.6,6,1,55,6,124.19193060003454,None,124.19193060003454,None,124.19193060003454,None,right,0.4795410999795422,124.2753839000361,None,124.19193060003454,None,124.77695000002859,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,6,2,56,3,124.9914341000258,None,124.9914341000258,None,124.9914341000258,None,right,0.7187749999575317,125.07465650001541,None,124.9914341000258,None,125.82584960001986,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,6,3,57,1,126.04041499999585,None,126.04041499999585,None,126.04041499999585,None,right,6.3747641000081785,126.12362640001811,None,126.04041499999585,None,132.520773700031,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,6,4,58,8,132.73506600002293,None,132.73506600002293,None,132.73506600002293,None,right,0.5608116000075825,132.81799790001241,None,132.73506600002293,None,133.406027500052,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,6,5,59,4,133.61730510002235,None,133.61730510002235,None,133.61730510002235,None,right,0.7980248999665491,133.700390300015,None,133.61730510002235,None,134.5202024000464,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,6,6,60,7,134.7329639000236,None,134.7329639000236,None,134.7329639000236,None,right,1.1052142000407912,134.81621370004723,None,134.7329639000236,None,135.9508235999965,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,6,7,61,5,136.16517570003634,None,136.16517570003634,None,136.16517570003634,None,right,1.1948290999862365,136.24815670005046,None,136.16517570003634,None,137.46613910002634,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,6,8,62,0,137.6805025000358,None,137.6805025000358,None,137.6805025000358,None,left,0.653866900014691,137.7635337000247,None,137.6805025000358,None,138.43614950001938,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,7,0,63,7,138.64632030000212,None,138.64632030000212,None,138.64632030000212,None,right,0.5840381999732926,138.72945670003537,None,138.64632030000212,None,139.33115660003386,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,7,1,64,6,139.54560690000653,None,139.54560690000653,None,139.54560690000653,None,right,1.9430105999927036,139.62861970002996,None,139.54560690000653,None,141.59612490003929,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,7,2,65,8,141.81012820004253,None,141.81012820004253,None,141.81012820004253,None,right,0.6522389000165276,141.8933820000384,None,141.81012820004253,None,142.58118969999487,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,7,3,66,4,142.79276870004833,None,142.79276870004833,None,142.79276870004833,None,right,1.3335874999756925,142.87571860000025,None,142.79276870004833,None,144.22670590004418,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,7,4,67,5,144.4410580000258,None,144.4410580000258,None,144.4410580000258,None,right,0.5173311000107788,144.52437370002735,None,144.4410580000258,None,145.05921930004843,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,7,5,68,3,145.27370310004335,None,145.27370310004335,None,145.27370310004335,None,right,1.4298614999861456,145.35688820003998,None,145.27370310004335,None,146.80758720001904,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,7,6,69,2,147.02212610002607,None,147.02212610002607,None,147.02212610002607,None,left,2.1126969000324607,147.10544620000292,None,147.02212610002607,None,149.23907410004176,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,7,7,70,1,149.4538606000133,None,149.4538606000133,None,149.4538606000133,None,left,1.5208789000171237,149.5365104000084,None,149.4538606000133,None,151.08703769999556,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
